Consumption,hour,dayofweek,month,year,lag1,lag2,lag3,prediction
884,13,3,3,2020,952.0,649.0,799.0,811.3137
839,14,3,3,2020,932.0,630.0,807.0,811.3137
807,15,3,3,2020,924.0,618.0,782.0,811.3137
768,16,3,3,2020,926.0,622.0,780.0,811.3137
790,17,3,3,2020,947.0,616.0,801.0,811.3137
818,18,3,3,2020,953.0,649.0,828.0,814.79834
810,19,3,3,2020,1001.0,650.0,801.0,820.6607
873,20,3,3,2020,987.0,684.0,872.0,820.6607
848,21,3,3,2020,985.0,654.0,898.0,820.6607
791,22,3,3,2020,921.0,623.0,874.0,820.6607
801,23,3,3,2020,868.0,570.0,814.0,816.6831
756,0,4,3,2020,820.0,522.0,762.0,727.73334
713,1,4,3,2020,781.0,479.0,708.0,703.98193
638,2,4,3,2020,740.0,455.0,715.0,685.21124
631,3,4,3,2020,729.0,433.0,688.0,684.51465
631,4,4,3,2020,700.0,413.0,667.0,684.51465
613,5,4,3,2020,699.0,402.0,666.0,684.51465
656,6,4,3,2020,693.0,431.0,676.0,684.51465
628,7,4,3,2020,723.0,430.0,673.0,692.2733
676,8,4,3,2020,761.0,464.0,692.0,739.1223
724,9,4,3,2020,803.0,512.0,747.0,784.4516
774,10,4,3,2020,874.0,576.0,797.0,811.3137
782,11,4,3,2020,916.0,572.0,801.0,811.3137
786,12,4,3,2020,913.0,591.0,798.0,811.3137
777,13,4,3,2020,917.0,623.0,798.0,811.3137
768,14,4,3,2020,868.0,613.0,757.0,811.3137
776,15,4,3,2020,889.0,599.0,760.0,811.3137
769,16,4,3,2020,880.0,564.0,721.0,811.3137
749,17,4,3,2020,873.0,585.0,746.0,811.3137
798,18,4,3,2020,915.0,614.0,774.0,814.79834
803,19,4,3,2020,955.0,628.0,772.0,820.6607
818,20,4,3,2020,966.0,683.0,842.0,820.6607
795,21,4,3,2020,943.0,655.0,841.0,820.6607
784,22,4,3,2020,905.0,650.0,831.0,820.6607
747,23,4,3,2020,863.0,620.0,772.0,816.6831
698,0,5,3,2020,791.0,556.0,726.0,728.14435
664,1,5,3,2020,755.0,464.0,678.0,703.97906
618,2,5,3,2020,720.0,467.0,662.0,685.2084
619,3,5,3,2020,711.0,452.0,643.0,684.4506
603,4,5,3,2020,668.0,409.0,625.0,684.4506
578,5,5,3,2020,683.0,424.0,644.0,684.4506
596,6,5,3,2020,706.0,463.0,636.0,684.4506
618,7,5,3,2020,754.0,497.0,658.0,691.55066
612,8,5,3,2020,818.0,551.0,635.0,730.0493
639,9,5,3,2020,877.0,614.0,700.0,775.3786
721,10,5,3,2020,910.0,622.0,741.0,801.16113
729,11,5,3,2020,925.0,638.0,749.0,804.0912
746,12,5,3,2020,918.0,618.0,796.0,804.0912
749,13,5,3,2020,915.0,614.0,766.0,804.0912
705,14,5,3,2020,883.0,609.0,745.0,804.0912
739,15,5,3,2020,851.0,635.0,739.0,804.0912
755,16,5,3,2020,860.0,631.0,729.0,804.0912
752,17,5,3,2020,852.0,638.0,731.0,804.0912
731,18,5,3,2020,865.0,668.0,774.0,810.36035
765,19,5,3,2020,964.0,689.0,784.0,816.3946
773,20,5,3,2020,954.0,737.0,815.0,816.3946
801,21,5,3,2020,946.0,695.0,810.0,816.3946
770,22,5,3,2020,924.0,636.0,799.0,816.3946
745,23,5,3,2020,879.0,573.0,750.0,812.417
700,0,6,3,2020,793.0,516.0,740.0,728.6603
633,1,6,3,2020,752.0,502.0,668.0,704.495
592,2,6,3,2020,741.0,468.0,623.0,685.7243
589,3,6,3,2020,710.0,468.0,598.0,684.0582
603,4,6,3,2020,706.0,460.0,599.0,684.0582
581,5,6,3,2020,704.0,429.0,602.0,684.0582
569,6,6,3,2020,750.0,446.0,627.0,684.0582
597,7,6,3,2020,808.0,497.0,612.0,690.842
593,8,6,3,2020,883.0,557.0,633.0,729.34064
638,9,6,3,2020,931.0,611.0,697.0,774.6699
678,10,6,3,2020,944.0,655.0,746.0,800.45245
706,11,6,3,2020,938.0,665.0,745.0,803.3825
709,12,6,3,2020,933.0,656.0,753.0,803.3825
773,13,6,3,2020,917.0,659.0,764.0,803.3825
728,14,6,3,2020,898.0,659.0,762.0,803.3825
722,15,6,3,2020,892.0,632.0,765.0,803.3825
708,16,6,3,2020,870.0,624.0,765.0,803.3825
708,17,6,3,2020,900.0,627.0,766.0,803.3825
725,18,6,3,2020,936.0,646.0,750.0,810.36035
738,19,6,3,2020,966.0,689.0,802.0,816.3946
785,20,6,3,2020,973.0,735.0,845.0,816.3946
765,21,6,3,2020,968.0,735.0,835.0,816.3946
741,22,6,3,2020,929.0,685.0,811.0,816.3946
744,23,6,3,2020,878.0,652.0,795.0,812.417
704,0,0,3,2020,819.0,582.0,743.0,727.73334
661,1,0,3,2020,768.0,534.0,684.0,703.98193
639,2,0,3,2020,743.0,504.0,649.0,685.21124
643,3,0,3,2020,758.0,475.0,650.0,684.51465
614,4,0,3,2020,742.0,480.0,644.0,684.51465
606,5,0,3,2020,750.0,471.0,656.0,684.51465
616,6,0,3,2020,771.0,511.0,630.0,684.51465
638,7,0,3,2020,798.0,551.0,652.0,692.2733
674,8,0,3,2020,864.0,586.0,695.0,739.1223
707,9,0,3,2020,894.0,646.0,733.0,784.4516
723,10,0,3,2020,975.0,701.0,785.0,811.3137
783,11,0,3,2020,981.0,716.0,829.0,811.3137
762,12,0,3,2020,977.0,696.0,832.0,811.3137
724,13,0,3,2020,937.0,697.0,802.0,811.3137
722,14,0,3,2020,928.0,655.0,772.0,811.3137
702,15,0,3,2020,925.0,676.0,758.0,811.3137
711,16,0,3,2020,910.0,663.0,776.0,811.3137
708,17,0,3,2020,910.0,665.0,799.0,811.3137
743,18,0,3,2020,929.0,684.0,784.0,814.79834
763,19,0,3,2020,954.0,700.0,810.0,820.6607
810,20,0,3,2020,981.0,762.0,896.0,820.6607
829,21,0,3,2020,968.0,756.0,859.0,820.6607
772,22,0,3,2020,952.0,749.0,841.0,820.6607
778,23,0,3,2020,923.0,695.0,800.0,816.6831
736,0,1,3,2020,865.0,634.0,748.0,727.73334
679,1,1,3,2020,814.0,568.0,695.0,703.98193
642,2,1,3,2020,793.0,561.0,655.0,685.21124
615,3,1,3,2020,779.0,554.0,631.0,684.51465
609,4,1,3,2020,758.0,523.0,641.0,684.51465
612,5,1,3,2020,778.0,537.0,642.0,684.51465
607,6,1,3,2020,784.0,547.0,645.0,684.51465
609,7,1,3,2020,861.0,586.0,700.0,692.2733
619,8,1,3,2020,854.0,633.0,737.0,739.1223
680,9,1,3,2020,908.0,672.0,785.0,784.4516
690,10,1,3,2020,999.0,698.0,812.0,811.3137
762,11,1,3,2020,983.0,724.0,795.0,811.3137
782,12,1,3,2020,981.0,696.0,815.0,811.3137
770,13,1,3,2020,952.0,703.0,812.0,811.3137
760,14,1,3,2020,967.0,660.0,830.0,811.3137
751,15,1,3,2020,913.0,680.0,797.0,811.3137
765,16,1,3,2020,894.0,669.0,788.0,811.3137
773,17,1,3,2020,923.0,678.0,842.0,811.3137
776,18,1,3,2020,940.0,683.0,817.0,814.79834
776,19,1,3,2020,997.0,711.0,816.0,820.6607
829,20,1,3,2020,1036.0,782.0,860.0,820.6607
846,21,1,3,2020,1030.0,763.0,863.0,820.6607
772,22,1,3,2020,1051.0,730.0,843.0,820.6607
755,23,1,3,2020,1014.0,671.0,779.0,816.6831
725,0,2,3,2020,954.0,625.0,719.0,727.73334
692,1,2,3,2020,868.0,540.0,693.0,703.98193
644,2,2,3,2020,856.0,510.0,659.0,685.21124
653,3,2,3,2020,840.0,508.0,674.0,684.51465
651,4,2,3,2020,844.0,521.0,659.0,684.51465
634,5,2,3,2020,813.0,495.0,647.0,684.51465
649,6,2,3,2020,854.0,526.0,698.0,684.51465
631,7,2,3,2020,939.0,577.0,727.0,692.2733
635,8,2,3,2020,974.0,618.0,742.0,739.1223
685,9,2,3,2020,1005.0,696.0,794.0,784.4516
726,10,2,3,2020,1034.0,735.0,845.0,811.3137
739,11,2,3,2020,1048.0,759.0,814.0,811.3137
758,12,2,3,2020,1043.0,772.0,815.0,811.3137
752,13,2,3,2020,996.0,744.0,816.0,811.3137
736,14,2,3,2020,972.0,756.0,774.0,811.3137
735,15,2,3,2020,953.0,736.0,767.0,811.3137
748,16,2,3,2020,987.0,744.0,757.0,811.3137
736,17,2,3,2020,990.0,755.0,788.0,811.3137
762,18,2,3,2020,982.0,746.0,804.0,814.79834
768,19,2,3,2020,1057.0,767.0,815.0,820.6607
849,20,2,3,2020,1099.0,791.0,827.0,820.6607
839,21,2,3,2020,1099.0,781.0,863.0,820.6607
826,22,2,3,2020,1059.0,713.0,854.0,820.6607
781,23,2,3,2020,1015.0,671.0,783.0,816.6831
702,0,3,3,2020,974.0,625.0,725.0,727.73334
664,1,3,3,2020,878.0,564.0,685.0,703.98193
659,2,3,3,2020,844.0,537.0,662.0,685.21124
660,3,3,3,2020,830.0,506.0,627.0,684.51465
647,4,3,3,2020,812.0,490.0,620.0,684.51465
612,5,3,3,2020,826.0,503.0,622.0,684.51465
622,6,3,3,2020,840.0,525.0,650.0,684.51465
679,7,3,3,2020,921.0,529.0,697.0,692.2733
697,8,3,3,2020,943.0,562.0,709.0,739.1223
733,9,3,3,2020,1021.0,615.0,768.0,784.4516
742,10,3,3,2020,1018.0,690.0,796.0,811.3137
734,11,3,3,2020,1056.0,690.0,806.0,811.3137
752,12,3,3,2020,812.0,672.0,835.0,811.3137
766,13,3,3,2020,1007.0,669.0,808.0,811.3137
727,14,3,3,2020,840.0,682.0,798.0,811.3137
720,15,3,3,2020,1014.0,689.0,784.0,811.3137
730,16,3,3,2020,991.0,692.0,783.0,811.3137
740,17,3,3,2020,1016.0,664.0,800.0,811.3137
728,18,3,3,2020,981.0,691.0,,814.79834
785,19,3,3,2020,1017.0,708.0,865.0,820.6607
817,20,3,3,2020,1025.0,728.0,923.0,820.6607
788,21,3,3,2020,1007.0,694.0,896.0,820.6607
780,22,3,3,2020,974.0,686.0,840.0,820.6607
752,23,3,3,2020,907.0,657.0,787.0,816.6831
691,0,4,3,2020,848.0,619.0,735.0,727.73334
647,1,4,3,2020,782.0,578.0,705.0,703.98193
600,2,4,3,2020,729.0,545.0,667.0,685.21124
587,3,4,3,2020,723.0,526.0,632.0,684.51465
566,4,4,3,2020,690.0,504.0,611.0,684.51465
579,5,4,3,2020,702.0,475.0,618.0,684.51465
572,6,4,3,2020,732.0,495.0,648.0,684.51465
613,7,4,3,2020,792.0,493.0,684.0,692.2733
600,8,4,3,2020,829.0,518.0,758.0,739.1223
662,9,4,3,2020,867.0,561.0,788.0,784.4516
